Date,Open,High,Low,Close,Adj Close,Volume
2017-03-21,510.450012,517.474976,509.399994,516.424988,455.645935,4869584
2017-03-22,511.225006,519.974976,510.200012,513.849976,453.373993,3990852
2017-03-23,514.125000,521.500000,513.299988,520.224976,458.998718,4501662
2017-03-24,519.000000,522.000000,513.849976,515.700012,455.006256,4883896
2017-03-27,513.599976,520.924988,512.250000,514.424988,453.881348,7684824
2017-03-28,515.750000,519.500000,515.025024,517.575012,456.660614,4796796
2017-03-29,517.150024,520.750000,512.924988,515.924988,455.204773,6981186
2017-03-30,517.000000,517.950012,510.125000,512.750000,452.403442,12157180
2017-03-31,511.625000,514.650024,504.000000,511.125000,450.969696,14153854
2017-04-03,516.075012,516.224976,503.049988,504.399994,445.036163,4315600
2017-04-05,502.500000,502.700012,495.500000,497.975006,439.367371,7398338
2017-04-06,499.075012,502.899994,496.000000,499.799988,440.977570,5379008
2017-04-07,500.450012,500.450012,489.500000,490.774994,433.014648,6404508
2017-04-10,492.450012,494.750000,475.049988,476.700012,420.596313,9528472
2017-04-11,478.024994,485.850006,478.024994,483.575012,426.662140,8655466
2017-04-12,485.000000,488.450012,480.174988,484.424988,427.412079,6696752
2017-04-13,485.000000,495.000000,463.325012,465.700012,410.890839,30973188
2017-04-17,465.000000,466.049988,461.750000,462.450012,408.023407,7213434
2017-04-18,462.375000,467.000000,459.549988,461.325012,407.030823,4647518
2017-04-19,461.500000,465.000000,456.325012,459.600006,405.508789,10071702
2017-04-20,460.750000,464.850006,459.274994,463.649994,409.082153,4549000
2017-04-21,467.399994,467.399994,460.549988,461.850006,407.493958,3577466
2017-04-24,458.750000,464.250000,456.500000,463.274994,408.751282,5556666
2017-04-25,462.950012,466.500000,460.274994,464.674988,409.986511,4737060
2017-04-26,464.975006,467.774994,455.100006,457.125000,403.325043,9084496
2017-04-27,458.000000,464.500000,458.000000,462.625000,408.177795,7797208
2017-04-28,463.424988,463.700012,457.799988,459.475006,405.398560,5029702
2017-05-02,462.000000,463.200012,457.549988,461.299988,407.008728,3231126
2017-05-03,463.250000,469.549988,458.825012,467.149994,412.170288,4659448
2017-05-04,468.500000,469.825012,464.450012,468.825012,413.648010,5279806
2017-05-05,468.000000,468.674988,460.000000,465.750000,410.934967,4432788
2017-05-08,469.000000,474.274994,466.000000,472.750000,417.111115,4707098
2017-05-09,475.299988,475.975006,471.049988,473.325012,417.618500,5649372
2017-05-10,473.575012,475.000000,468.575012,471.825012,416.294952,3364302
2017-05-11,473.424988,474.924988,468.774994,472.049988,416.493469,3229482
2017-05-12,476.500000,483.000000,475.725006,482.125000,425.382782,10979996
2017-05-15,481.750000,481.750000,474.549988,475.774994,419.780182,7297164
2017-05-16,476.549988,480.075012,473.475006,477.500000,421.302124,6130168
2017-05-17,475.799988,479.225006,471.924988,476.399994,420.331543,2915508
2017-05-18,471.500000,486.950012,471.424988,480.875000,424.279846,8057848
2017-05-19,480.750000,481.350006,473.924988,478.975006,422.603516,4257396
2017-05-22,479.200012,483.450012,478.274994,480.725006,424.147552,5503052
2017-05-23,482.325012,483.500000,477.049988,478.649994,422.316711,4039982
2017-05-24,480.000000,482.750000,474.799988,477.399994,421.213837,5636286
2017-05-25,480.500000,493.299988,480.500000,491.649994,433.786774,10438514
2017-05-26,493.500000,500.000000,490.299988,497.850006,439.257019,4988004
2017-05-29,495.450012,498.350006,487.850006,492.575012,434.602905,6308434
2017-05-30,491.000000,500.000000,489.325012,498.100006,439.477661,3716910
2017-05-31,496.774994,496.774994,487.424988,488.524994,431.029480,7763900
2017-06-01,484.649994,489.850006,479.274994,485.700012,435.105591,5508606
2017-06-02,486.700012,487.725006,482.100006,484.725006,434.232147,3917966
2017-06-05,485.000000,486.000000,478.524994,479.375000,429.439514,5462698
2017-06-06,482.500000,493.750000,482.200012,489.674988,438.666504,7008686
2017-06-07,492.500000,494.450012,472.500000,480.649994,430.581665,12455046
2017-06-08,481.475006,481.475006,474.075012,478.225006,428.409241,6195352
2017-06-09,469.274994,475.475006,461.500000,474.299988,424.893097,14757662
2017-06-12,471.674988,482.600006,470.049988,481.924988,431.723816,8591676
2017-06-13,476.750000,481.475006,475.799988,478.899994,429.013916,4937794
2017-06-14,480.000000,480.950012,475.600006,479.299988,429.372253,7438110
2017-06-15,479.825012,483.975006,474.799988,476.049988,426.460754,5528062
2017-06-16,474.549988,476.924988,468.000000,470.125000,421.153046,10948450
2017-06-19,469.975006,470.125000,464.000000,464.924988,416.494690,6855860
2017-06-20,467.500000,473.450012,467.024994,471.774994,422.631073,5184396
2017-06-21,472.500000,474.500000,468.024994,471.674988,422.541534,3735864
2017-06-22,473.850006,484.350006,467.549988,470.075012,421.108215,9465242
2017-06-23,472.500000,474.575012,469.000000,471.625000,422.496735,6403018
2017-06-27,472.500000,474.000000,461.875000,463.524994,415.240509,6904660
2017-06-28,466.399994,466.500000,460.500000,462.350006,414.187897,5905224
2017-06-29,465.100006,473.975006,463.299988,465.100006,416.651489,15914040
2017-06-30,465.399994,469.000000,464.500000,467.774994,419.047791,4216700
2017-07-03,470.549988,477.500000,467.299988,475.950012,426.371216,5088924
2017-07-04,476.924988,485.000000,474.700012,481.075012,430.962372,5167726
2017-07-05,479.500000,479.500000,472.700012,475.450012,425.923340,4226228
2017-07-06,472.500000,478.500000,472.100006,473.500000,424.176483,3829720
2017-07-07,471.924988,472.725006,466.524994,467.700012,418.980621,5776886
2017-07-10,471.600006,479.899994,470.000000,478.524994,428.677979,1464376
2017-07-11,478.325012,494.750000,478.325012,487.674988,436.874786,11539708
2017-07-12,487.475006,490.750000,484.375000,486.174988,435.531097,6275976
2017-07-13,488.625000,491.725006,482.049988,488.524994,437.636261,5170392
2017-07-14,499.725006,503.424988,483.024994,486.024994,435.396667,22478180
2017-07-17,487.500000,496.000000,487.000000,492.024994,440.771667,7698250
2017-07-18,493.024994,502.399994,490.549988,492.799988,441.465942,8260180
2017-07-19,490.725006,494.325012,484.549988,489.924988,438.890442,5890278
2017-07-20,489.649994,489.924988,483.475006,484.725006,434.232147,6809740
2017-07-21,486.500000,491.274994,485.700012,490.049988,439.002502,5980754
2017-07-24,491.750000,497.000000,491.299988,495.274994,443.683228,6129176
2017-07-25,495.000000,499.500000,493.100006,496.924988,445.161285,7145614
2017-07-26,499.049988,499.500000,495.200012,497.024994,445.250916,6870024
2017-07-27,498.000000,502.000000,483.399994,485.524994,434.948853,12676852
2017-07-28,488.000000,501.500000,481.149994,498.674988,446.729034,11098428
2017-07-31,495.950012,510.850006,493.375000,505.600006,452.932617,19158248
2017-08-01,505.500000,508.500000,499.174988,502.774994,450.401917,7689398
2017-08-02,503.000000,506.375000,493.600006,496.674988,444.937347,4257584
2017-08-03,495.500000,499.375000,490.125000,492.000000,440.749298,4640348
2017-08-04,494.000000,494.500000,488.024994,491.875000,440.637360,5349018
2017-08-07,491.750000,491.875000,482.850006,484.125000,433.694672,6073744
2017-08-08,484.250000,485.125000,477.524994,481.924988,431.723816,6004648
2017-08-09,483.825012,486.950012,482.274994,484.674988,434.187347,3922410
2017-08-10,484.950012,493.750000,484.674988,490.625000,439.517578,9140684
2017-08-11,488.000000,498.500000,484.799988,493.850006,442.406616,6544156
2017-08-14,494.000000,494.600006,488.575012,490.725006,439.607117,3816470
2017-08-16,491.000000,493.049988,484.500000,487.600006,436.807648,6178080
2017-08-17,502.500000,514.625000,499.024994,510.424988,457.255035,25784260
2017-08-18,508.950012,508.950012,442.100006,461.625000,413.538452,164404960
2017-08-21,462.000000,462.000000,435.000000,436.700012,391.209839,90407176
2017-08-22,447.600006,448.524994,430.000000,437.700012,392.105652,49242598
2017-08-23,440.000000,451.850006,436.950012,446.399994,399.899414,61284190
2017-08-24,455.000000,459.125000,451.174988,456.075012,408.566559,42380524
2017-08-28,471.975006,476.975006,469.000000,470.500000,421.488922,40712108
2017-08-29,470.725006,471.000000,462.774994,463.725006,415.419678,13369392
2017-08-30,468.600006,469.500000,462.049988,463.325012,415.061432,16149664
2017-08-31,464.399994,464.475006,456.450012,457.475006,409.820770,15022452
2017-09-01,457.975006,462.950012,455.000000,459.975006,412.060303,8433922
2017-09-04,460.500000,460.549988,446.750000,450.100006,403.213959,10177108
2017-09-05,451.000000,452.500000,448.625000,450.950012,403.975433,9783392
2017-09-06,450.000000,450.149994,445.000000,447.799988,401.153534,7735910
2017-09-07,450.000000,450.250000,446.174988,447.875000,401.220764,6241192
2017-09-08,449.500000,449.500000,441.049988,442.149994,396.092102,8604542
2017-09-11,445.200012,445.899994,436.825012,439.350006,393.583801,13787642
2017-09-12,441.274994,443.875000,439.399994,442.024994,395.980103,17241354
2017-09-13,442.750000,443.799988,440.500000,441.875000,395.845703,11478228
2017-09-14,442.250000,448.299988,440.799988,446.200012,399.720245,13698006
2017-09-15,446.149994,456.625000,446.100006,454.125000,406.819641,13459460
2017-09-18,455.000000,458.875000,453.149994,454.549988,407.200378,8475860
2017-09-19,454.000000,458.000000,451.750000,456.125000,408.611328,6033330
2017-09-20,458.500000,458.500000,453.725006,456.350006,408.812897,5767830
2017-09-21,457.500000,457.625000,454.075012,454.774994,407.401978,8204152
2017-09-22,454.075012,455.125000,444.000000,449.149994,402.362946,17604088
